,reaction_id,chemical_composition,surface_composition,facet,sites,coverages,reactants,products,reaction_energy,activation_energy,dft_code,dft_functional,username,pub_id,atoms_name,atoms_id,doi,equation
7666,411655,Pb3Sc9,Sc3Pb,111,{'H': 'hollow'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},-2.3387060603180885,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['1d2b8973c6f004bc256cb7474e2cedea', '4dec5a99c99411d0be38049ea78764e9', '814573b47b611d09d6659e4b4132373c', 'a56d7802a19d456183cb5d20e6c465cb']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
7667,411672,Hf3Os9,Os3Hf,111,{'H': 'hollow|A_A_B|FCC'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.634295861257641,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['9fac297940762c71f5870a95bcbeae89', '2f17539a8f8931c112f09ba7333be6ed', '814573b47b611d09d6659e4b4132373c', 'bb2cc776682dea48d6f1fefa677ae72a']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
7668,411673,Hf3Os9,Os3Hf,111,{'H': 'hollow|A_A_B|HCP'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.6053675750581249,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['9fac297940762c71f5870a95bcbeae89', '2f17539a8f8931c112f09ba7333be6ed', '814573b47b611d09d6659e4b4132373c', 'acbc3a920eff5734746bf9d50b56a6e9']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
7669,411698,Sc9Sn3,Sc3Sn,111,{'H': 'hollow'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},-2.331704843314526,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['57ff988a7e13e4510a48b20239a67be9', '9c8f2b25f4f99c823d6214e7f659976c', '814573b47b611d09d6659e4b4132373c', '7e28e7a6c8923248f54774b246d7b1f0']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
7670,411705,Os9Ti3,Os3Ti,111,{'H': 'hollow|A_A_B|FCC'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.5682607715561687,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['635d27a9ca79cc45311753c2042edb02', '3e885f6f2ab458fb497f8ba55373157f', '814573b47b611d09d6659e4b4132373c', 'e6e52e2838a0bd7fdd0d0b0e6013e263']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
7671,411710,Os9Ti3,Os3Ti,111,{'H': 'hollow|A_A_B|HCP'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.5606379104565065,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['635d27a9ca79cc45311753c2042edb02', '3e885f6f2ab458fb497f8ba55373157f', '814573b47b611d09d6659e4b4132373c', '23f4918401d02aa48e3e840513057f7a']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
7672,411722,Os9Ta3,Os3Ta,111,{'H': 'hollow|A_A_B|FCC'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.5704625806565389,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['f6537482664fb7b18cc4701ab4b4a2cb', '5e50dfdb54b07586df184a474624a90e', '814573b47b611d09d6659e4b4132373c', 'ea278f7cfae6e3b7c22223eb8f7b524e']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
7673,411723,Os9Ta3,Os3Ta,111,{'H': 'hollow|A_A_B|HCP'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.529327403756696,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['f6537482664fb7b18cc4701ab4b4a2cb', '5e50dfdb54b07586df184a474624a90e', '814573b47b611d09d6659e4b4132373c', '327b61d9e9a24d2e70cc1ef5cd493cfe']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
7674,411732,Cr3Os9,Os3Cr,111,{'H': 'hollow|A_A_B|FCC'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.44922239585773127,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['ff3aa9909ed130ee4fc833899071d0bb', '169390241eebe568dca6e757c06d0d4f', '814573b47b611d09d6659e4b4132373c', 'a7b1b5d19ce68714af8eb1812c4b6992']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
7675,411743,Os9Re3,Os3Re,111,{'H': 'bridge|A_B|A'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.2760164953569699,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['9316fa8eaea29d3e84789c1f5db2ea1a', '6c38ee4e974476bc72305d34eed4fe20', '814573b47b611d09d6659e4b4132373c', 'df1014586d8b9c714c42b83ca3667d51']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
7676,411744,Os9Re3,Os3Re,111,{'H': 'hollow|A_A_B|FCC'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.37543886465843457,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['9316fa8eaea29d3e84789c1f5db2ea1a', '6c38ee4e974476bc72305d34eed4fe20', '814573b47b611d09d6659e4b4132373c', '70f38f5f9987a6a604b922ad45885bab']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
7677,411745,Os9Re3,Os3Re,111,{'H': 'hollow|A_A_B|HCP'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.34280901395956676,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['9316fa8eaea29d3e84789c1f5db2ea1a', '6c38ee4e974476bc72305d34eed4fe20', '814573b47b611d09d6659e4b4132373c', 'f0ee4e968fa3d04019c3499d905c2301']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
7678,411754,Os9Tc3,Os3Tc,111,{'H': 'bridge|A_B|A'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.27495797245771314,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['a1d19edcef47dae9808f3c75acfbc6c1', '25f38c76e4c04c5ce647a83f5a377bc1', '814573b47b611d09d6659e4b4132373c', '3d734d78b6ebe11bf9b77db22336f2de']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
7679,411757,Os9Tc3,Os3Tc,111,{'H': 'hollow|A_A_B|FCC'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.4098113322570214,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['a1d19edcef47dae9808f3c75acfbc6c1', '25f38c76e4c04c5ce647a83f5a377bc1', '814573b47b611d09d6659e4b4132373c', '917ef29f1a9fa58712368a6b26032634']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
7680,411761,Os9Tc3,Os3Tc,111,{'H': 'hollow|A_A_B|HCP'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.37385693075609083,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['a1d19edcef47dae9808f3c75acfbc6c1', '25f38c76e4c04c5ce647a83f5a377bc1', '814573b47b611d09d6659e4b4132373c', '5bf98d3a8f68171446c0d15fa020ee37']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
7681,411774,Ti3Zr9,Zr3Ti,111,{'H': 'hollow'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},-2.0413340707145267,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['f92987edfdf3ff1a603d5fb428e3f558', 'fb44dc4a7c88795d43011446281f434f', '814573b47b611d09d6659e4b4132373c', '7a4b5b87431d67910f6bf879131566dc']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
7682,411821,Ta3Zr9,Zr3Ta,111,{'H': 'hollow'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},-2.0845718713152905,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['661fb5881cef53e7fedc7881e55ae592', 'fd1213c41c4e75830b3651c36093eaeb', '814573b47b611d09d6659e4b4132373c', '919045e29d6ae001ddc1a09f17ae3221']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
7683,411845,Os9Ru3,Os3Ru,111,{'H': 'bridge|A_A|A'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.25310940815958816,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['cc66c563b1eb906df9e8995eca01f161', '700152b11dd6eb5b6565e9723e5dd4c9', '814573b47b611d09d6659e4b4132373c', 'b2361a4ea74aec4d031ea8815ee1096e']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
7684,411846,Os9Ru3,Os3Ru,111,{'H': 'bridge|A_B|A'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.18452882945982196,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['cc66c563b1eb906df9e8995eca01f161', '700152b11dd6eb5b6565e9723e5dd4c9', '814573b47b611d09d6659e4b4132373c', 'f6eacabaacc2ddb83dbecfe83de2549a']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
7685,411849,Os9Ru3,Os3Ru,111,{'H': 'hollow|A_A_B|FCC'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.3224339460566341,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['cc66c563b1eb906df9e8995eca01f161', '700152b11dd6eb5b6565e9723e5dd4c9', '814573b47b611d09d6659e4b4132373c', '3f7f06c0cb0d2b806240587ae6ffab03']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
7686,411866,Nb3Zr9,Zr3Nb,111,{'H': 'hollow'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},-2.092707802910752,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['525251fcb054b5af49efa007bf1ab816', '711e3daeaf4ce75f295d4f2910675558', '814573b47b611d09d6659e4b4132373c', '27012b27e873e3e957216fecf05f7fb1']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
7687,411912,V3Zr9,Zr3V,111,{'H': 'hollow'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},-2.0423057893112286,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['d079a3fd2c9a2ea1c874dc8cfe846dd6', '33493c616de32fc31d7ef788aa7ba8a3', '814573b47b611d09d6659e4b4132373c', '444200d05730690e0e6781062716b616']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
7688,411947,Os6Ru6,OsRu,101,{'H': 'bridge|A_A|B'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.29427465355817617,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['e33f121086ec179d4abfe36a0a3646cf', 'b57657eb23ea608fdeb67a986fad6832', '814573b47b611d09d6659e4b4132373c', '10f7d72472dcd8d6411453a600fca91c']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
7689,411951,Os6Ru6,OsRu,101,{'H': 'bridge|A_B|A'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.26982862665951757,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['e33f121086ec179d4abfe36a0a3646cf', 'b57657eb23ea608fdeb67a986fad6832', '814573b47b611d09d6659e4b4132373c', '64ec7f9e240076552bbb45bfe12c5eb4']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
7690,411956,Os6Ru6,OsRu,101,{'H': 'bridge|B_B|A'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.15826521815958472,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['e33f121086ec179d4abfe36a0a3646cf', 'b57657eb23ea608fdeb67a986fad6832', '814573b47b611d09d6659e4b4132373c', 'ae3a2805eb81fcb63a499cf196177766']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
7691,411958,Cr3Zr9,Zr3Cr,111,{'H': 'hollow'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},-2.0425460659152463,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['9b3627ccbadb8336e85571d3c276bfa4', '282d4ea87bda2ced4e58bc42faea55da', '814573b47b611d09d6659e4b4132373c', '194ecfa94dbc6c2f6f5ef035ade50142']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
7692,412003,Mo3Zr9,Zr3Mo,111,{'H': 'hollow'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},-2.0864421097193713,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['aa2661326e8de0dc80e546c9358c3402', 'f4f786b2ccc2add90a5570ac7560342f', '814573b47b611d09d6659e4b4132373c', '1cf37b593880ce4f5061a8190d48f6f6']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
7693,412024,Ir3Os9,Os3Ir,111,{'H': 'bridge|A_A|B'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.14778502575697416,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['2891621df55cf796115c4f494350fea0', 'ddaa4b4e9e6a344a94cd84141b614588', '814573b47b611d09d6659e4b4132373c', 'b9661173acc205b45185459a886dd985']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
7694,412025,Ir3Os9,Os3Ir,111,{'H': 'bridge|A_B|A'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.054897470358781675,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['2891621df55cf796115c4f494350fea0', 'ddaa4b4e9e6a344a94cd84141b614588', '814573b47b611d09d6659e4b4132373c', '1d6e87fbe1bf90b220b36b6d3cf5c1fd']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
7695,412059,Re3Zr9,Zr3Re,111,{'H': 'hollow'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},-2.0941467411157078,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['3a62c008eb22c2388bb30040597fea94', 'ca575d894813cd0739b9ecbfcae46453', '814573b47b611d09d6659e4b4132373c', '8b081295857414dcac2da1357acbaeda']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
7696,412061,Ir6Os6,IrOs,101,{'H': 'bridge|A_A|B'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},0.040626460043341694,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['9a0b130bf641cc9c76b4cf564e381e3f', '7de78d9ab42c5392cd1448276bea840d', '814573b47b611d09d6659e4b4132373c', '28b55bcbbe655179a890528549225eed']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
7697,412064,Ir6Os6,IrOs,101,{'H': 'bridge|A_B|A'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.05214272585632784,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['9a0b130bf641cc9c76b4cf564e381e3f', '7de78d9ab42c5392cd1448276bea840d', '814573b47b611d09d6659e4b4132373c', '505199b1378d0b2de6779261d8a884c2']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
7698,412068,Ir6Os6,IrOs,101,{'H': 'bridge|B_B|A'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.1874846661584968,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['9a0b130bf641cc9c76b4cf564e381e3f', '7de78d9ab42c5392cd1448276bea840d', '814573b47b611d09d6659e4b4132373c', 'ac0f4fe217ab9bc3660fc89dc06d9fe3']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
7699,412108,Tc3Zr9,Zr3Tc,111,{'H': 'hollow'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},-2.184036282311297,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['fb7335eef2d458ea4987d7edef39d5f3', 'd1d88a70745ba0b6b9fc06479347125f', '814573b47b611d09d6659e4b4132373c', 'a5f6c2641407439f42842ee23d469870']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
7700,412157,Os3Zr9,Zr3Os,111,{'H': 'hollow'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},-2.166124388719197,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['d9808b012a28330f5c476c85f7c72f20', '368d043a05cdaaad3a1618bf7786440e', '814573b47b611d09d6659e4b4132373c', '74a343aca8afc5f8a170492eb2c1d5db']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
7701,412175,Os9Rh3,Os3Rh,111,{'H': 'bridge|A_A|A'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.19669313446044612,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['3dd255bf6ed68cda8e6f3dd54f0771c2', 'c02a73ff62c01a89d12f308ddfb51e13', '814573b47b611d09d6659e4b4132373c', 'ec40b0e18d5d8de3a08bfaef6bb7465b']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
7702,412176,Os9Rh3,Os3Rh,111,{'H': 'bridge|A_A|B'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.1892466032577147,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['3dd255bf6ed68cda8e6f3dd54f0771c2', 'c02a73ff62c01a89d12f308ddfb51e13', '814573b47b611d09d6659e4b4132373c', 'a498772e59af6b5f58cfc364455adb3b']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
7703,412177,Os9Rh3,Os3Rh,111,{'H': 'bridge|A_B|A'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.05979892085721872,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['3dd255bf6ed68cda8e6f3dd54f0771c2', 'c02a73ff62c01a89d12f308ddfb51e13', '814573b47b611d09d6659e4b4132373c', 'eedf4f24e277eca7cd1e8049a8aa359d']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
7704,412207,Os6Rh6,OsRh,101,{'H': 'bridge|A_A|B'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.3017641788564731,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['ee97788a94ad319e0db773ef6320d70d', '9b19aa06479013fb4696e1f9c24901f3', '814573b47b611d09d6659e4b4132373c', 'da6482a2f3778beafa602fc5459344eb']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
7705,412208,Os6Rh6,OsRh,101,{'H': 'bridge|A_B|A'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.22071167065857367,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['ee97788a94ad319e0db773ef6320d70d', '9b19aa06479013fb4696e1f9c24901f3', '814573b47b611d09d6659e4b4132373c', '95c7108b40eb7c1ec6e4abb73afe4e1f']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
7706,412209,Os6Rh6,OsRh,101,{'H': 'bridge|A_B|B'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.1093768377567983,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['ee97788a94ad319e0db773ef6320d70d', '9b19aa06479013fb4696e1f9c24901f3', '814573b47b611d09d6659e4b4132373c', '6d72a75a7d172e0fd5b44d6afa92074a']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
7707,412210,Os6Rh6,OsRh,101,{'H': 'bridge|B_B|A'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},0.05047670884326294,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['ee97788a94ad319e0db773ef6320d70d', '9b19aa06479013fb4696e1f9c24901f3', '814573b47b611d09d6659e4b4132373c', '32ce8418a5a12336b46e670291c385c1']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
7708,412230,Ir3Zr9,Zr3Ir,111,{'H': 'hollow'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},-2.178477268715085,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['527fd86247dd770e5aa13cd8fa623c13', '6c5cb2fc1c76a93a4494e251192b5471', '814573b47b611d09d6659e4b4132373c', '65d8e374b3c3b46fd63a060f10b1523d']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
7709,412266,Rh3Zr9,Zr3Rh,111,{'H': 'hollow'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},-2.1941148345194392,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['5e580c8aeb3b48f1b0c79bfe7eea06fe', '95b312d9fd0eab4ed5b597cc8c1e727d', '814573b47b611d09d6659e4b4132373c', '710b8fcaab4c8be4bfcaa94d1cb33ca6']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
7710,412307,Ni3Zr9,Zr3Ni,111,{'H': 'hollow'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},-1.8743508695169453,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['8606f95002bcb48d54f5986a05806f99', 'c1decbfa692f2257f0cd87eaf49511d1', '814573b47b611d09d6659e4b4132373c', '1a5cf2ae683464651a907e1cfeddffe5']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
7711,412315,Ni3Os9,Os3Ni,111,{'H': 'bridge|A_A|A'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.17354481835988622,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['de160deb9c6f3b5ba9c7abe116f41998', 'b0deb029829f48d44384a075ab60e880', '814573b47b611d09d6659e4b4132373c', 'a14ede89e86c1860122c2e6310b4c4ea']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
7712,412320,Ni3Os9,Os3Ni,111,{'H': 'bridge|A_A|B'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.13868104915943036,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['de160deb9c6f3b5ba9c7abe116f41998', 'b0deb029829f48d44384a075ab60e880', '814573b47b611d09d6659e4b4132373c', '302ae537e2660eb6067f71048298b1a3']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
7713,412354,Fe3Zr9,Zr3Fe,111,{'H': 'hollow'},{'H': 0.25},"{'star': 2, 'H2gas': 1}",{'Hstar': 2},-1.9247542439169933,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['1b6905425257da9b867243188d401cb7', '616cf968a6a959a53641722bce9c305a', '814573b47b611d09d6659e4b4132373c', '39759acea431206b257af804fadfac63']",10.1038/s41597-019-0080-z,H2(g) + 2* -> 2H*
7714,412369,Ni6Os6,NiOs,101,{'H': 'bridge|A_A|B'},{'H': 0.25},"{'star': 1, 'H2gas': 0.5}",{'Hstar': 1},-0.03483873476122312,,Quantum ESPRESSO 5.1,BEEF-vdW,winther@stanford.edu,MamunHighT2019,"['bulk', 'star', 'H2gas', 'Hstar']","['a817b3d74a042b3f7449c8906548f1e6', '677f67145c8cb1bd0fb151923a2b2383', '814573b47b611d09d6659e4b4132373c', '6e308d696bdde5e74dc8c3dd6cca8fee']",10.1038/s41597-019-0080-z,0.5H2(g) + * -> H*
